"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","TAIR","SYMBOL","GENENAME"
"AT2G16890",51.4470010547866,2.98921119025717,0.629019117009652,4.75217860542592,2.01236487885681e-06,5.65994280828137e-05,"AT2G16890",NA,NA
"AT5G03170",104.699268179335,1.30276811551687,0.274175882959445,4.75157807993482,2.01835190877551e-06,5.66927285487408e-05,"AT5G03170","ATFLA11;FLA11",NA
"AT3G59780",2566.17584774928,1.29329078282554,0.272287497348968,4.74972518171865,2.03693269129256e-06,5.71390564063374e-05,"AT3G59780",NA,NA
"AT4G37800",1803.88390947209,2.11953601773846,0.446399488949385,4.74806999158277,2.05366971759823e-06,5.75325546875967e-05,"AT4G37800","XTH7",NA
"AT1G50180",29.7487765474399,2.41375836333475,0.50865366089376,4.7453867904804,2.08108281696322e-06,5.8147096866071e-05,"AT1G50180","CAR1",NA
"AT1G55480",2552.53868389375,1.12295146893404,0.236783580074598,4.74252255405656,2.11073321014072e-06,5.88934659702455e-05,"AT1G55480","MET1;ZKT","Encodes a member of a novel plant protein family containing a PDZ, a K-box, and a TPR motif. mRNA but not protein levels decrease after wounding. ZKT is phosphorylated at Thr and Ser residues after wounding."
"AT1G60000",891.505757781492,1.37201586713391,0.28954240887021,4.73856618271394,2.15235733955527e-06,5.98237017087124e-05,"AT1G60000","CP28A",NA
"AT1G67730",743.535989657567,1.1195129958668,0.236295201926047,4.73777286521958,2.16079801878321e-06,5.9979798599819e-05,"AT1G67730","ATKCR1;KCR1;YBR159","Encodes one of the two Arabidopsis homologues to YBR159w encoding a S. cerevisiae beta-ketoacyl reductase (KCR), which catalyzes the first reduction during VLCFA (very long chain fatty acids, >18 carbon) elongation: KCR1 (At1g67730), KCR2 (At1g24470). Complementation of the yeast ybr159Delta mutant demonstrated that the two KCR proteins are divergent and that only AtKCR1 can restore heterologous elongase activity similar to the native yeast KCR gene."
"AT3G18710",84.9086250089396,1.36743208303861,0.289108924927073,4.72981622197772,2.2472317056969e-06,6.2297604791741e-05,"AT3G18710","ATPUB29;PUB29","Encodes a protein containing a U-box and an ARM domain. This protein has E3 ubiquitin ligase activity based on in vitro assays."
"AT5G42860",74.1550966215828,1.61821280826111,0.342215179012064,4.72864123950523,2.26027366072825e-06,6.25774591728349e-05,"AT5G42860","CC2",NA
"AT3G29200",508.130325669352,1.37594918628908,0.291002116479624,4.72831332958855,2.26392631548268e-06,6.25969730589513e-05,"AT3G29200","ATCM1;CM1","L-ascorbate peroxidase"
"AT1G35310",20.3667156080342,2.6320232025768,0.557033056026885,4.72507542254325,2.30029964545799e-06,6.34374843783122e-05,"AT1G35310","MLP168",NA
"AT1G75945",57.317174924484,5.87734067768786,1.24429050173006,4.72344735374579,2.3188000621109e-06,6.38647461983462e-05,"AT1G75945",NA,NA
"AT1G51805",1232.34382039028,1.6555694768834,0.35127798935527,4.71298950418727,2.44108775038194e-06,6.69722201283726e-05,"AT1G51805","SIF3",NA
"AT1G73170",494.032769372868,1.00815703479247,0.213950909872252,4.71209510347222,2.45182899590043e-06,6.71801144876718e-05,"AT1G73170",NA,NA
"AT1G18870",170.182169166559,2.86728629006607,0.610557902879804,4.69617423104673,2.65079457476127e-06,7.1524298341875e-05,"AT1G18870","ATICS2;ICS2","Encodes a protein with isochorismate synthase activity involved in phylloquinone biosynthesis. Mutant studies of this gene's function suggest that its function is redundant with that of ICS1 (AT1G7410)."
"AT3G45010",376.873627685337,1.09606333358246,0.233422437321846,4.69562115004049,2.65797774706478e-06,7.16271033742648e-05,"AT3G45010","scpl48",NA
"AT4G04020",2776.89964424047,1.51169525703136,0.322365459601134,4.68938346838334,2.74029435665256e-06,7.36518427182343e-05,"AT4G04020","FIB;FIB1a;PGL35","Fibrillin precursor protein. The fibrillin preprotein, but not the mature protein interacts with ABI2. Regulated by abscisic acid response regulators. Involved in abscisic acid-mediated photoprotection."
"AT5G64290",1254.85008364817,1.05679030688187,0.225403093957416,4.68844632222098,2.75287101402602e-06,7.38096161399527e-05,"AT5G64290","DCT;DIT2.1",NA
"AT1G04330",12.1500161832752,3.49949349072766,0.74705076610684,4.68441188938848,2.80764910257499e-06,7.51833905336442e-05,"AT1G04330","HRML1;PH2",NA
"AT1G44575",17120.0456893444,1.18576669991527,0.253155944885628,4.68393780146456,2.81415435508599e-06,7.52626797610215e-05,"AT1G44575","CP22;NPQ4;PSBS","Encoding PSII-S (CP22), a ubiquitous pigment-binding protein associated with photosystem II (PSII) of higher plants. Involved in nonphotochemical quenching rather than in photosynthesis. Mutant has a normal violaxanthin cycle but has a limited capacity of quenching singlet excited chlorophylls and is tolerant to lipid peroxidation."
"AT5G52780",385.939008058974,1.92321120889501,0.410712690518621,4.68261939134752,2.8323211971797e-06,7.55582168619485e-05,"AT5G52780","PAM68L",NA
"AT5G20380",477.856825051198,1.1444344904955,0.244512561116286,4.68047320461063,2.86213519492842e-06,7.62577677092912e-05,"AT5G20380","PHT4;5","Encodes an inorganic phosphate transporter (PHT4;5)."
"AT3G10150",14.1632680556198,4.64858826623218,0.994650761484769,4.67358840533433,2.95982213099222e-06,7.86631075739923e-05,"AT3G10150","ATPAP16;PAP16",NA
"AT5G13650",5137.03525902,1.25863171991209,0.269450358410585,4.67110798195415,2.99579391981655e-06,7.95196048591304e-05,"AT5G13650","SVR3",NA
"AT4G21910",420.005363238075,1.05483731522104,0.225891296463211,4.66966780808589,3.01687178206416e-06,7.99791164695786e-05,"AT4G21910",NA,NA
"AT2G12462",65.6139112787623,1.79505474874602,0.384842364545913,4.66438966734876,3.09534352605339e-06,8.18639539543237e-05,"AT2G12462",NA,NA
"AT5G54160",2680.86193103494,1.12604390008306,0.241414069069952,4.66436734371425,3.09567953969023e-06,8.18639539543237e-05,"AT5G54160","AtCOMT;ATOMT1;COMT1;OMT1;OMT3","A caffeic acid/5-hydroxyferulic acid O-methyltransferase. Interacts with 14-4-3 proteins in yeast 2 hybrid assay.  AtOMT1 (At5g54160) encodes a flavonol 3-O-methyltransferase that is highly active towards quercetin and myricetin. The substrate specificity identifies the enzyme as flavonol 3-methyltransferase which replaces the former annotation of the gene to encode a caffeic acid/5-hydroxyferulic acid O-methyltransferase"
"AT4G18970",604.819719716287,1.64520030824495,0.352764236602963,4.66373894385622,3.10515253436014e-06,8.20123309292755e-05,"AT4G18970","GGL22",NA
"AT5G01410",3007.35743085672,1.38032668384068,0.296032207985334,4.66275846548785,3.11998860023877e-06,8.23018110882861e-05,"AT5G01410","ATPDX1;ATPDX1.3;PDX1;PDX1.3;RSR4","Encodes a protein predicted to function in tandem with PDX2 to form glutamine amidotransferase complex with involved in vitamin B6 biosynthesis."
"AT4G34730",587.586278647967,1.01391089084586,0.217589917278871,4.65973287515156,3.16620005641717e-06,8.33138267633439e-05,"AT4G34730","RBF1",NA
"AT3G16800",269.084103920449,1.78179813601347,0.382472597556703,4.65862952639191,3.18321488795461e-06,8.36578813684605e-05,"AT3G16800","EGR3",NA
"AT5G57780",102.271854878353,1.94041606610302,0.416719742923913,4.65640541167573,3.21778010674415e-06,8.44617559539085e-05,"AT5G57780","P1R1",NA
"AT4G16370",1206.05435259852,1.69967856773429,0.36538368758345,4.65176368155762,3.2910810470062e-06,8.60666330457841e-05,"AT4G16370","ATOPT3;OPT3","Encodes an oligopeptide transporter involved in  metal homeostasis."
"AT5G05270",445.636036538441,2.79779163505846,0.601526467185357,4.65115300437202,3.3008430770059e-06,8.61936054184839e-05,"AT5G05270","AtCHIL;CHIL",NA
"AT5G25130",104.905386058668,2.23390043063923,0.480310309100822,4.6509524953176,3.30405438241799e-06,8.61936054184839e-05,"AT5G25130","CYP71B12","putative cytochrome P450"
"AT2G30150",255.986680920406,1.60626422255913,0.346123792180144,4.64072178465887,3.47194314828038e-06,9.01304556891611e-05,"AT2G30150",NA,NA
"AT1G27120",134.521839012169,1.51064551718545,0.325559455720794,4.64015248410111,3.48152187162236e-06,9.02687630572659e-05,"AT1G27120","GALT4",NA
"AT3G27540",68.3454280426699,1.81418284626136,0.391299397023778,4.63630371030478,3.5469470077113e-06,9.17410715088301e-05,"AT3G27540",NA,NA
"AT4G19985",243.875199289186,1.13590410710086,0.245212267099568,4.63232986072281,3.61573450047959e-06,9.32929794868579e-05,"AT4G19985","GNAT3",NA
"AT2G31790",636.475604528873,1.8731209375138,0.404629396839018,4.62922603287528,3.67034965255019e-06,9.4472575602307e-05,"AT2G31790",NA,NA
"AT2G19650",109.279258538975,2.66418643666348,0.575588642789969,4.62862926507679,3.68094067528204e-06,9.46304784983222e-05,"AT2G19650",NA,NA
"AT3G44310",9469.68338968577,1.37045001016288,0.29617563712015,4.62715307541289,3.70726509286955e-06,9.50770220375422e-05,"AT3G44310","ATNIT1;NIT1;NITI","Mutants are resistant to indole-3-acetonitrile (IAN). NIT1 catalyzes the terminal activation step in indole-acetic acid biosynthesis. Predominantly expressed isoform of nitrilase isoenzyme family.   Aggregation of NIT1 in cells directly abutting wound sites is one of the earliest events associated with wound and herbicide-induced cell death.  The protein undergoes thiolation following treatment with the  oxidant tert-butylhydroperoxide. It is also involved in the conversion of IAN to IAM (indole-3-acetamide) and other non-auxin-related metabolic processes."
"AT1G79270",580.121448974555,1.41878411270798,0.306652822851678,4.62667879432572,3.71576103574089e-06,9.51799584969333e-05,"AT1G79270","ECT8",NA
"AT2G33530",374.24582860826,1.45958890900487,0.31567041594283,4.62377478309279,3.76818993293997e-06,9.61748957043032e-05,"AT2G33530","scpl46",NA
"AT1G49010",233.453435615512,1.631295052955,0.352860034366711,4.62306550494657,3.78110255383154e-06,9.62768207863465e-05,"AT1G49010","MYBS1",NA
"AT3G47420",352.004480270217,1.90255265059277,0.411608192391244,4.62224194212429,3.79614898169486e-06,9.64249086438881e-05,"AT3G47420","AtG3Pp1;ATPS3;G3Pp1;PS3","Encodes a Pi starvation-responsive protein AtPS3."
"AT1G10650",180.603970398305,1.13754405275033,0.246466791975686,4.61540495428102,3.92329561917358e-06,9.88270254723024e-05,"AT1G10650",NA,NA
"AT1G70580",914.480409884889,1.49671102578001,0.324263639134906,4.6157226563331,3.91729799516795e-06,9.88270254723024e-05,"AT1G70580","AOAT2;GGT2","Encodes a protein with glyoxylate aminotransferase activity. It can act on a number of different small substrates and amino acids in vitro."
"AT5G48000",466.617564915786,1.88366102535795,0.408108646789454,4.61558714860981,3.91985505345121e-06,9.88270254723024e-05,"AT5G48000","CYP708;CYP708A2;THAH;THAH1","Encodes a member of the CYP708A family of cytochrome P450 enzymes. THAH appears to add a hydroxyl group to the triterpene thalianol. thah1 mutants have an elevated accumulation of thalianol. thah1-1 mutants have longer roots than wild type plants. Thalian-diol and desaturated thalian-diol are lost from the root extracts of thah1-1 mutants. Overexpression of the sequence from At5g48000.1 rescues the thah1-1 mutant phenotype (Field 2008); it is unknown whether the shorter sequences associated with other gene models would provide functional complementation."
"AT2G21100",40.0897324326481,1.81535723550252,0.393424750388205,4.61424258059833,3.94531417045733e-06,9.92639175469921e-05,"AT2G21100",NA,NA
"AT1G19650",219.523701586658,1.25615488835752,0.272711384072576,4.60616960538482,4.10153900008196e-06,0.000102687802123206,"AT1G19650",NA,NA
"AT3G25110",127.96525419077,1.25919074000489,0.273359718352761,4.60635073665077,4.09796969983584e-06,0.000102687802123206,"AT3G25110","AtFaTA;FaTA;FATA1","Encodes a FatA acyl-ACP thioesterase"
"AT4G04840",737.415945341697,1.7468358755371,0.379322440219858,4.60514773269049,4.12173149740344e-06,0.000102853716851999,"AT4G04840","ATMSRB6;MSRB6",NA
"AT3G09260",20960.5929742567,1.13588341825295,0.246859927847677,4.60132767661602,4.19806392889491e-06,0.000104264195941618,"AT3G09260","BGLU23;LEB;PSR3.1;PYK10","Encodes beta-glucosidase.The major constituent of ER bodies. One of the most abundant proteins in Arabidopsis seedlings. Exist in an soluble (inactive) and non-soluble (active) form, most probably formed in a polymerization process. Involved in the mutualistic interaction between Arabidopsis and the endophytic fungus Piriformospora indica."
"AT4G23020",74.9022626614066,2.40933473107785,0.523602238427233,4.60145995233878,4.19539830009846e-06,0.000104264195941618,"AT4G23020","TRM11",NA
